Date,Time,Address,Zipcode,Category,ProblemType,PatrolDistrict,Substation,IncidentNumber,LAT,LON,ResponseDate,URL,Color,About
08/17/22, 9:57:29,I0 37 S SB,78223,Traffic Calls,Traffic Related,6220,SOUTH,SAPD-2022-1073806,29.376956,-98.461483,1660748249000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22, 9:59:55,300 N Zarzamora St,78207,Property Crime Calls,Criminal Mischief In Progress,2320,CENTRAL,SAPD-2022-1073822,29.430546,-98.526633,1660748395000,http://www.sanantonio.gov/sapd/Calls.aspx,Green,a tbd link
08/17/22,10:02:45 AM,13900 Sw Loop 410,78224,Crimes Against Person Calls,Suspicious Vehicle,6160,SOUTH,SAPD-2022-1073831,29.319712,-98.531531,1660748565000,http://www.sanantonio.gov/sapd/Calls.aspx,Red,a tbd link
08/17/22, 9:59:26,I0 35 S SB,78224,Traffic Calls,Traffic Related,6130,SOUTH,SAPD-2022-1073813,29.351474,-98.532216,1660748366000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22, 9:59:27,T TRAIL IN OLMOS BASIN PARK,78212,Other Calls,Patrol By,2220,CENTRAL,SAPD-2022-1073814,29.486654,-98.49053,1660748367000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22,10:00:46 AM,400 Darby Blvd,78207,Property Crime Calls,Theft,6310,SOUTH,SAPD-2022-1073824,29.398773,-98.534394,1660748446000,http://www.sanantonio.gov/sapd/Calls.aspx,Green,a tbd link
08/17/22,10:02:04 AM,4800 W Commerce St,78237,Property Crime Calls,Criminal Mischief,5110,WEST,SAPD-2022-1073828,29.432322,-98.555056,1660748524000,http://www.sanantonio.gov/sapd/Calls.aspx,Green,a tbd link
08/17/22,10:06:23 AM,9300 Ih 10 W,78230-3169,Other Calls,Welfare Check,7120,PRUE,SAPD-2022-1073851,29.525155,-98.558501,1660748783000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 9:59:54,1500-1518 SALTILLO ST,78207,Other Calls,Patrol By,2350,CENTRAL,SAPD-2022-1073817,29.411867,-98.53705,1660748394000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22,10:00:01 AM,100 ALEXANDER RD,78201,Other Calls,Patrol By,5210,WEST,SAPD-2022-1073820,29.448986,-98.528286,1660748401000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22,10:01:57 AM,Five Palms Dr / Medina Base Rd,78242,Property Crime Calls,Theft,6350,SOUTH,SAPD-2022-1073827,29.365619,-98.615505,1660748517000,http://www.sanantonio.gov/sapd/Calls.aspx,Green,a tbd link
08/17/22,10:06:19 AM,Buckeye / W Elsmere Place,78201,Other Calls,Disturbance,5240,WEST,SAPD-2022-1073841,29.46244,-98.520906,1660748779000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22,10:06:24 AM,5900 Rittiman Plaza,78218,Traffic Calls,Minor Accident,4350,EAST,SAPD-2022-1073845,29.48173,-98.406635,1660748784000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22,10:03:09 AM,Callaghan Rd / Hemphill St,78228,Other Calls,Suspicious Person,5250,WEST,SAPD-2022-1073850,29.456233,-98.602546,1660748589000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22,10:04:35 AM,400 Darby Blvd,78207,Crimes Against Person Calls,Suspicious Vehicle,6310,SOUTH,SAPD-2022-1073836,29.398773,-98.534394,1660748675000,http://www.sanantonio.gov/sapd/Calls.aspx,Red,a tbd link
08/17/22,10:02:30 AM,1400 Hicks Ave,78210,Other Calls,Disturbance Loud Music,4150,EAST,SAPD-2022-1073829,29.391817,-98.463022,1660748550000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22,10:04:10 AM,1000 San Luis St,78207,Other Calls,Disturbance,2160,CENTRAL,SAPD-2022-1073833,29.42119,-98.509889,1660748650000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22,10:02:42 AM,1400 W CESAR CHAVEZ BLVD,78207,Other Calls,Patrol By,2160,CENTRAL,SAPD-2022-1073830,29.422483,-98.513202,1660748562000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22,10:07:58 AM,Medina Base Rd / Whitewood Dr,78242,Property Crime Calls,Theft,6350,SOUTH,SAPD-2022-1073854,29.363909,-98.601224,1660748878000,http://www.sanantonio.gov/sapd/Calls.aspx,Green,a tbd link
08/17/22,10:06:29 AM,1900 S Alamo St,78204,Property Crime Calls,Theft,2150,CENTRAL,SAPD-2022-1073842,29.412214,-98.502621,1660748789000,http://www.sanantonio.gov/sapd/Calls.aspx,Green,a tbd link
08/17/22,10:04:56 AM,400 Chalmers Ave,78214,Other Calls,Welfare Check,6210,SOUTH,SAPD-2022-1073838,29.37762,-98.507368,1660748696000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22,10:09:05 AM,500 S San Eduardo Ave,78237,Property Crime Calls,Criminal Mischief,5110,WEST,SAPD-2022-1073861,29.42492,-98.559187,1660748945000,http://www.sanantonio.gov/sapd/Calls.aspx,Green,a tbd link
08/17/22,10:06:42 AM,2500 Clara Ln,78213,Crimes Against Person Calls,Suspicious Vehicle,2260,CENTRAL,SAPD-2022-1073843,29.49415,-98.534599,1660748802000,http://www.sanantonio.gov/sapd/Calls.aspx,Red,a tbd link
08/17/22,10:04:47 AM,1115-1199 VANCE JACKSON RD,78201,Traffic Calls,Traffic Related,5230,WEST,SAPD-2022-1073837,29.484144,-98.534936,1660748687000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22,10:09:08 AM,2000 N Loop 1604 E,78232,Traffic Calls,Traffic Related,3140,NORTH,SAPD-2022-1073863,29.605649,-98.459161,1660748948000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22,10:07:25 AM,Nw Loop 410 Eb / Evers Rd,78238,Traffic Calls,Traffic Related,7140,PRUE,SAPD-2022-1073848,29.485022,-98.592966,1660748845000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22,10:08:13 AM,200 Placid Dr,78228,Property Crime Calls,Theft,5220,WEST,SAPD-2022-1073857,29.460736,-98.553152,1660748893000,http://www.sanantonio.gov/sapd/Calls.aspx,Green,a tbd link
08/17/22,10:10:15 AM,7900 Teak Ln,78209,Property Crime Calls,Burglary in Progress,3330,NORTH,SAPD-2022-1073866,29.507785,-98.474541,1660749015000,http://www.sanantonio.gov/sapd/Calls.aspx,Green,a tbd link
08/17/22,10:06:46 AM,3000-3098 BELKNAP ST,78212,Other Calls,Patrol By,2220,CENTRAL,SAPD-2022-1073844,29.47523,-98.49653,1660748806000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22,10:09:24 AM,2000 Bandera Rd,78228,Other Calls,Suspicious Person,5260,WEST,SAPD-2022-1073864,29.472489,-98.579239,1660748964000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22,10:09:19 AM,4200 Katrina Ln,78222,Other Calls,Disturbance Family,4250,EAST,SAPD-2022-1073862,29.379636,-98.411742,1660748959000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22,10:09:05 AM,Ih 10 E / Pecan Valley Dr,78220,Traffic Calls,Traffic Related,4230,EAST,SAPD-2022-1073860,29.411497,-98.432632,1660748945000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22,10:08:20 AM,I0 10 W SB,78257,Traffic Calls,Traffic Related,7250,PRUE,SAPD-2022-1073856,29.594879,-98.599164,1660748900000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22,10:08:36 AM,I0 37 S NB,78210,Traffic Calls,Traffic Related,4150,EAST,SAPD-2022-1073858,29.387686,-98.473278,1660748916000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22,10:16:21 AM,11600 Fm 1937,78214,Other Calls,Assist the Public,6260,SOUTH,SAPD-2022-1073883,29.302136,-98.471431,1660749381000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22,10:12:01 AM,7900 Ih 35 S,78224,Other Calls,Assist the Public,6330,SOUTH,SAPD-2022-1073871,29.353052,-98.539092,1660749121000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22,10:12:01 AM,500 Millwood Ln,78216,Traffic Calls,Abandoned Vehicle,3320,NORTH,SAPD-2022-1073870,29.51109,-98.480822,1660749121000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22,10:09:59 AM,6501-6649 US HWY 281 N SB,78212,Traffic Calls,Traffic Related,2220,CENTRAL,SAPD-2022-1073865,29.482573,-98.482017,1660748999000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22,10:16:38 AM,2000 Dollarhide Ave,78223,Other Calls,Disturbance,4260,EAST,SAPD-2022-1073888,29.36616,-98.438642,1660749398000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22,10:14:06 AM,5100 Rigsby Ave,78222,Traffic Calls,Minor Accident,4240,EAST,SAPD-2022-1073877,29.398259,-98.390822,1660749246000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22,10:18:13 AM,2300 Dahlgreen Ave,78237,Traffic Calls,Abandoned Vehicle,6310,SOUTH,SAPD-2022-1073893,29.405053,-98.567012,1660749493000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22,10:13:38 AM,3400 W Laurel St,78228,Other Calls,Assist the Public,2360,CENTRAL,SAPD-2022-1073876,29.446705,-98.550587,1660749218000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22,10:11:58 AM,9800 AIRPORT BLVD,78216,Other Calls,Property Found,SAT1,AIRPORT,SAPD-2022-1073869,29.526619,-98.471844,1660749118000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22,10:13:47 AM,8300 Bandera Rd,78250,Other Calls,Disturbance,7320,PRUE,SAPD-2022-1073873,29.519322,-98.637353,1660749227000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22,10:14:10 AM,5100 N Loop 1604 W,78249,Traffic Calls,Accident Private Property,7260,PRUE,SAPD-2022-1073879,29.592559,-98.586525,1660749250000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22,10:16:26 AM,1200 Nw 27th St,78228,Other Calls,Welfare Check,2360,CENTRAL,SAPD-2022-1073884,29.444442,-98.545536,1660749386000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22,10:17:54 AM,500 Madison Oak Dr,78258,Crimes Against Person Calls,Threats,3160,NORTH,SAPD-2022-1073892,29.620258,-98.49115,1660749474000,http://www.sanantonio.gov/sapd/Calls.aspx,Red,a tbd link
08/17/22,10:17:42 AM,700 W Ramsey Rd,78216,Crimes Against Person Calls,Suspicious Vehicle,3110,NORTH,SAPD-2022-1073895,29.537932,-98.505874,1660749462000,http://www.sanantonio.gov/sapd/Calls.aspx,Red,a tbd link
08/17/22,10:19:02 AM,13400 Shelbritt Rd,78249,Other Calls,Ordinance Violation,7230,PRUE,SAPD-2022-1073900,29.566974,-98.585978,1660749542000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22,10:17:26 AM,10000 San Pedro Ave,78216,Traffic Calls,Minor Accident,3350,NORTH,SAPD-2022-1073890,29.531853,-98.496348,1660749446000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22,10:16:30 AM,801-899 OLYMPIA,78213,Other Calls,Patrol By,2250,CENTRAL,SAPD-2022-1073886,29.489459,-98.519142,1660749390000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22,10:17:09 AM,3200 US HWY 90 W WB,78237,Traffic Calls,Traffic Related,5120,WEST,SAPD-2022-1073889,29.404553,-98.554057,1660749429000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22,10:17:38 AM,STA00 HWY 151 NB,78227,Traffic Calls,Traffic Related,5160,WEST,SAPD-2022-1073891,29.431557,-98.610046,1660749458000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22,10:18:34 AM,1400 Cody St,78208,Other Calls,Property Lost,4130,EAST,SAPD-2022-1073896,29.441921,-98.448141,1660749514000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22,10:18:58 AM,1300 Roosevelt Ave,78210,Other Calls,Disturbance,6220,SOUTH,SAPD-2022-1073898,29.390758,-98.486414,1660749538000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22,10:21:47 AM,3100 Leyte,78217,Other Calls,Miscellaneous,3360,NORTH,SAPD-2022-1073908,29.530095,-98.437593,1660749707000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22,10:20:55 AM,Nw Loop 410 Eb / Cherry Ridge Dr,78230,Traffic Calls,Traffic Related,2260,CENTRAL,SAPD-2022-1073905,29.507267,-98.543951,1660749655000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22,10:20:37 AM,6300 Stable Farm,78249,Traffic Calls,Accident Private Property,7340,PRUE,SAPD-2022-1073904,29.560422,-98.613258,1660749637000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22,10:19:04 AM,I0 35 S SB,78224,Traffic Calls,Traffic Related,6130,SOUTH,SAPD-2022-1073899,29.351722,-98.531759,1660749544000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22,10:22:17 AM,80 Ne Loop 410,78216-5801,Property Crime Calls,Burglary Vehicle,3320,NORTH,SAPD-2022-1073913,29.519827,-98.487597,1660749737000,http://www.sanantonio.gov/sapd/Calls.aspx,Green,a tbd link
08/17/22,10:23:10 AM,3300 Roselawn,78226,Other Calls,Welfare Check,6310,SOUTH,SAPD-2022-1073921,29.39098,-98.562214,1660749790000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22,10:21:24 AM,100 Morning Valley,78227,Property Crime Calls,Criminal Mischief,6360,SOUTH,SAPD-2022-1073914,29.364407,-98.63902,1660749684000,http://www.sanantonio.gov/sapd/Calls.aspx,Green,a tbd link
08/17/22,10:21:51 AM,Texana Dr / Utsa Blvd,78249,Traffic Calls,Minor Accident,7230,PRUE,SAPD-2022-1073909,29.577319,-98.590942,1660749711000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22,10:20:04 AM,1300 W Cesar Chavez Blvd,78207,Traffic Calls,Officer Traffic Stop,2160,CENTRAL,SAPD-2022-1073903,29.42287,-98.511935,1660749604000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22,10:22:56 AM,N Loop 1604 W / Ih 10 W,78249,Traffic Calls,Minor Accident,7250,PRUE,SAPD-2022-1073918,29.590036,-98.600814,1660749776000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22,10:22:03 AM,7400 Timbercreek Dr,78227,Other Calls,Welfare Check,5170,WEST,SAPD-2022-1073911,29.4274,-98.644472,1660749723000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22,10:22:14 AM,200 E Vestal Place,78221,Property Crime Calls,Forgery,6250,SOUTH,SAPD-2022-1073917,29.347298,-98.499427,1660749734000,http://www.sanantonio.gov/sapd/Calls.aspx,Green,a tbd link
08/17/22,10:22:53 AM,5200 Utsa Blvd,78249,Traffic Calls,Minor Accident,7230,PRUE,SAPD-2022-1073919,29.579072,-98.58907,1660749773000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22,10:22:28 AM,Ne Loop 410 Wb / Perrin Beitel,78217,Traffic Calls,Traffic Related,3370,NORTH,SAPD-2022-1073915,29.516062,-98.411066,1660749748000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22,10:21:26 AM,I0 10 W SB,78249,Traffic Calls,Traffic Related,7340,PRUE,SAPD-2022-1073906,29.566839,-98.592289,1660749686000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22,10:23:19 AM,400 Mercedes St,78207,Other Calls,Welfare Check,2340,CENTRAL,SAPD-2022-1073920,29.40489,-98.523022,1660749799000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22,10:21:29 AM,13200 BLANCO RD,78231,Other Calls,Patrol By,7240,PRUE,SAPD-2022-1073907,29.561319,-98.519751,1660749689000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22,10:29:03 AM,7900 Mainland Dr,78250,Other Calls,Property Found,7320,PRUE,SAPD-2022-1073940,29.511553,-98.63755,1660750143000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22,10:29:02 AM,100 Auditorium Cir,78205,Other Calls,Suspicious Person,2130,CENTRAL,SAPD-2022-1073942,29.429417,-98.489128,1660750142000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22,10:25:34 AM,2800 Lombrano St,78228,Other Calls,Suspicious Person,2360,CENTRAL,SAPD-2022-1073925,29.445503,-98.547603,1660749934000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22,10:34:14 AM,3500 Roger Brooke Dr,78234,Other Calls,Miscellaneous,Ft Sam Houston-01,SAPD OUTSIDE AREA,SAPD-2022-1073962,29.458964,-98.415014,1660750454000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22,10:26:24 AM,500 Fair Ave,78223,Other Calls,Disturbance,4150,EAST,SAPD-2022-1073931,29.384533,-98.468492,1660749984000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22,10:26:15 AM,5100 Crestway Rd,78239,Other Calls,Wanted Person,3230,NORTH,SAPD-2022-1073930,29.524278,-98.389142,1660749975000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22,10:26:16 AM,3300 Pleasanton Rd,78221,Other Calls,Disturbance,6250,SOUTH,SAPD-2022-1073929,29.346378,-98.503561,1660749976000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22,10:31:52 AM,5400 Chestnut View Dr,78247,Other Calls,Disturbance Family,3260,NORTH,SAPD-2022-1073972,29.596256,-98.375913,1660750312000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22,10:24:49 AM,3700 W COMMERCE ST,78237,Other Calls,Patrol By,2330,CENTRAL,SAPD-2022-1073922,29.428418,-98.538722,1660749889000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22,10:24:55 AM,504-598 FREILING DR,78213,Other Calls,Patrol By,2260,CENTRAL,SAPD-2022-1073923,29.490728,-98.538585,1660749895000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22,10:26:36 AM,3300 Pleasanton Rd,78221,Other Calls,Disturbance,6250,SOUTH,SAPD-2022-1073933,29.346378,-98.503561,1660749996000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22,10:27:02 AM,7200 Nw Loop 410,78245,Other Calls,Disturbance,5160,WEST,SAPD-2022-1073934,29.45215,-98.629431,1660750022000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22,10:28:59 AM,4200 S New Braunfels Ave,78223,Other Calls,Suspicious Person,4220,EAST,SAPD-2022-1073941,29.376481,-98.45832,1660750139000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22,10:27:10 AM,Haven For Hope Way,78207,Other Calls,Narcotic Laws,2310,CENTRAL,SAPD-2022-1073935,29.432581,-98.506699,1660750030000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22,10:26:11 AM,4600 US HWY 90 W WB,78237,Traffic Calls,Traffic Related,5120,WEST,SAPD-2022-1073928,29.407183,-98.580801,1660749971000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22,10:27:36 AM,9800 Ih 10 W,78230-2226,Other Calls,Property Found,7150,PRUE,SAPD-2022-1073936,29.531026,-98.563758,1660750056000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22,10:26:38 AM,N0 IH 10 W ONRP HUEBNER OAKS,78230,Traffic Calls,Traffic Related,7230,PRUE,SAPD-2022-1073932,29.561422,-98.590323,1660749998000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22,10:31:17 AM,600 E Guenther St,78210,Property Crime Calls,Burglary in Progress,2110,CENTRAL,SAPD-2022-1073949,29.408506,-98.492552,1660750277000,http://www.sanantonio.gov/sapd/Calls.aspx,Green,a tbd link
08/17/22,10:27:58 AM,300 E Travis St,78205,Traffic Calls,Officer Traffic Stop,2130,CENTRAL,SAPD-2022-1073937,29.427674,-98.489646,1660750078000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22,10:28:31 AM,1500 SALTILLO ST,78207,Other Calls,Patrol By,2350,CENTRAL,SAPD-2022-1073939,29.411794,-98.536283,1660750111000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22,10:31:00 AM,1000 N St Mary's St,78215,Other Calls,Suspicious Person,2130,CENTRAL,SAPD-2022-1073946,29.432952,-98.487642,1660750260000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22,10:30:18 AM,2100 Dollarhide Ave,78223,Property Crime Calls,Burglary Vehicle,4260,EAST,SAPD-2022-1073947,29.366031,-98.437286,1660750218000,http://www.sanantonio.gov/sapd/Calls.aspx,Green,a tbd link
08/17/22,10:33:43 AM,6500 Mossledge,78242,Other Calls,Welfare Check,6350,SOUTH,SAPD-2022-1073958,29.369105,-98.609796,1660750423000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22,10:29:51 AM,I0 37 S SB,78223,Traffic Calls,Traffic Related,6220,SOUTH,SAPD-2022-1073944,29.375435,-98.459726,1660750191000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22,10:31:15 AM,7000 Culebra Rd,78238,Property Crime Calls,Theft,5160,WEST,SAPD-2022-1073948,29.45009,-98.626662,1660750275000,http://www.sanantonio.gov/sapd/Calls.aspx,Green,a tbd link
08/17/22,10:30:50 AM,10000-10598 IH 10 W SB,78288,Traffic Calls,Traffic Related,7150,PRUE,SAPD-2022-1073945,29.535567,-98.566878,1660750250000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22,10:33:43 AM,2900 Sw Military Dr,78224,Other Calls,Disturbance,6330,SOUTH,SAPD-2022-1073955,29.356923,-98.54492,1660750423000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22,10:33:22 AM,1100 Gladstone St,78225,Crimes Against Person Calls,Suspicious Vehicle,6110,SOUTH,SAPD-2022-1073952,29.382291,-98.525387,1660750402000,http://www.sanantonio.gov/sapd/Calls.aspx,Red,a tbd link
08/17/22,10:34:34 AM,1400 W Loop 1604 N,78251,Property Crime Calls,Theft In Progress,5360,WEST,SAPD-2022-1073959,29.447389,-98.710186,1660750474000,http://www.sanantonio.gov/sapd/Calls.aspx,Green,a tbd link
08/17/22,10:35:53 AM,9800 Fredericksburg Rd,78288,Crimes Against Person Calls,Threats,7150,PRUE,SAPD-2022-1073963,29.534998,-98.575272,1660750553000,http://www.sanantonio.gov/sapd/Calls.aspx,Red,a tbd link
08/17/22,10:36:06 AM,500 E Quincy,78215,Property Crime Calls,Theft,2130,CENTRAL,SAPD-2022-1073969,29.437134,-98.489361,1660750566000,http://www.sanantonio.gov/sapd/Calls.aspx,Green,a tbd link
08/17/22,10:34:19 AM,400 Cosgrove St,78210,Property Crime Calls,Burglary in Progress,4150,EAST,SAPD-2022-1073957,29.388126,-98.45175,1660750459000,http://www.sanantonio.gov/sapd/Calls.aspx,Green,a tbd link
08/17/22,10:34:12 AM,5600 Worth Pkwy,78257,Other Calls,Property Found,7260,PRUE,SAPD-2022-1073956,29.614444,-98.596944,1660750452000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22,10:35:29 AM,9000 Wurzbach Rd,78240,Other Calls,Disturbance Neighbor,7150,PRUE,SAPD-2022-1073961,29.526383,-98.568931,1660750529000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22,10:33:33 AM,200 WAINWRIGHT ST,78211,Other Calls,Patrol By,6140,SOUTH,SAPD-2022-1073953,29.332909,-98.555128,1660750413000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22,10:33:39 AM,NE LOOP 410 / AIRPORT BLVD,78216,Traffic Calls,Officer Traffic Stop,3350,NORTH,SAPD-2022-1073954,29.52029,-98.476929,1660750419000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22,10:35:50 AM,3500 Culebra Rd,78228,Property Crime Calls,Criminal Mischief,5250,WEST,SAPD-2022-1073964,29.449553,-98.570734,1660750550000,http://www.sanantonio.gov/sapd/Calls.aspx,Green,a tbd link
08/17/22,10:36:09 AM,900 E Basse Rd,78209,Property Crime Calls,Panhandler,3330,NORTH,SAPD-2022-1073970,29.498206,-98.468452,1660750569000,http://www.sanantonio.gov/sapd/Calls.aspx,Green,a tbd link
